"date","ABANCAY","ACOBAMBA","ACOMAYO","AIJA","ALTO AMAZONAS","AMBO","ANDAHUAYLAS","ANGARAES","ANTA","ANTABAMBA","ANTONIO RAIMONDI","AREQUIPA","ASCOPE","ASUNCION","ATALAYA","AYABACA","AYMARAES","AZANGARO","BAGUA","BARRANCA","BELLAVISTA","BOLIVAR","BOLOGNESI","BONGARA","CAJABAMBA","CAJAMARCA","CAJATAMBO","CALCA","CALLAO","CAMANA","CANAS","CANCHIS","CANDARAVE","CAÑETE","CANGALLO","CANTA","CARABAYA","CARAVELI","CARHUAZ","CARLOS FERMIN FITZCARRALD","CASMA","CASTILLA","CASTROVIRREYNA","CAYLLOMA","CELENDIN","CHACHAPOYAS","CHANCHAMAYO","CHEPEN","CHICLAYO","CHINCHA","CHINCHEROS","CHOTA","CHUCUITO","CHUMBIVILCAS","CHUPACA","CHURCAMPA","CONCEPCION","CONDESUYOS","CONDORCANQUI","CONTRALMIRANTE VILLAR","CONTUMAZA","CORONEL PORTILLO","CORONGO","COTABAMBAS","CUSCO","CUTERVO","DANIEL ALCIDES CARRION","DOS DE MAYO","EL COLLAO","EL DORADO","ESPINAR","FERREÑAFE","GENERAL SANCHEZ CERRO","GRAN CHIMU","GRAU","HUACAYBAMBA","HUALGAYOC","HUALLAGA","HUAMALIES","HUAMANGA","HUANCA SANCOS","HUANCABAMBA","HUANCANE","HUANCAVELICA","HUANCAYO","HUANTA","HUARAL","HUARAZ","HUARI","HUARMEY","HUAROCHIRI","HUAURA","HUAYLAS","HUAYTARA","HUENUCO","ICA","ILO","ISLAY","JAEN","JAUJA","JORGE BASADRE","JULCAN","JUNIN","LA CONVENCION","LA MAR","LA UNION","LAMAS","LAMBAYEQUE","LAMPA","LAURICOCHA","LEONCIO PRADO","LIMA","LORETO","LUCANAS","LUYA","MANU","MARAÑON","MARISCAL CACERES","MARISCAL LUZURIAGA","MARISCAL NIETO","MARISCAL RAMON CASTILLA","MAYNAS","MELGAR","MOHO","MORROPON","MOYOBAMBA","NAZCA","OCROS","OTUZCO","OXAPAMPA","OYON","PACASMAYO","PACHITEA","PADRE ABAD","PAITA","PALLASCA","PALPA","PARINACOCHAS","PARURO","PASCO","PATAZ","PAUCAR DEL SARA SARA","PAUCARTAMBO","PICOTA","PISCO","PIURA","POMABAMBA","PUERTO INCA","PUNO","PURUS","QUISPICANCHI","RECUAY","REQUENA","RIOJA","RODRIGUEZ DE MENDOZA","SAN ANTONIO DE PUTINA","SAN IGNACIO","SAN MARCOS","SAN MARTIN","SAN MIGUEL","SAN PABLO","SAN ROMAN","SÁNCHEZ CARRIÓN","SANDIA","SANTA","SANTA CRUZ","SANTIAGO DE CHUCO","SATIPO","SECHURA","SIHUAS","SUCRE","SULLANA","TACNA","TAHUAMANU","TALARA","TAMBOPATA","TARATA","TARMA","TAYACAJA","TOCACHE","TRUJILLO","TUMBES","UCAYALI","URUBAMBA","UTCUBAMBA","VICTOR FAJARDO","VILCAS HUAMAN","VIRU","YAROWILCA","YAULI","YAUYOS","YUNGAY","YUNGUYO","ZARUMILLA"
2021-08-06,8,0,0,0,2,2,3,1,0,0,0,120,0,1,1,4,0,0,0,3,0,0,0,0,0,14,0,0,56,2,0,1,0,0,1,2,5,0,0,0,1,2,0,3,0,11,9,1,20,9,0,1,5,1,5,3,3,3,0,2,1,0,0,0,34,2,0,1,0,0,2,0,1,0,2,0,1,0,0,17,0,0,0,4,46,3,9,26,3,2,1,2,0,0,15,18,16,6,6,4,0,0,0,11,11,0,2,4,3,0,1,485,3,6,3,0,0,3,0,23,4,17,2,0,0,4,4,0,3,10,1,0,2,0,1,0,0,2,0,2,0,10,0,0,12,10,0,1,37,0,5,1,0,1,2,0,7,0,8,0,0,10,1,2,17,0,1,17,0,0,1,3,27,0,6,6,0,14,2,5,23,6,0,0,8,2,0,2,0,1,0,0,0,1
2021-08-07,7,0,2,0,0,1,3,2,0,0,0,68,0,0,0,0,0,3,1,3,1,0,3,2,0,15,1,1,19,2,1,4,0,0,1,0,6,2,2,0,0,0,0,2,1,5,2,3,34,10,2,0,0,0,8,0,1,1,0,1,2,0,0,0,27,3,0,0,0,0,0,0,3,2,1,0,3,0,2,14,0,2,0,11,44,1,15,22,1,0,2,3,2,0,10,8,11,2,5,3,0,0,2,16,5,1,0,4,1,0,1,442,5,3,1,0,0,0,0,17,2,9,0,0,1,3,4,0,0,13,0,0,0,0,1,0,0,1,0,2,0,2,0,0,8,13,0,0,16,0,2,0,0,0,2,0,3,0,16,0,0,3,2,1,9,4,0,7,4,0,0,8,18,1,7,4,0,4,0,3,13,5,0,1,1,0,0,0,0,0,0,3,1,0
2021-08-08,2,1,0,0,0,0,0,2,0,0,0,20,0,0,0,0,0,1,1,0,0,0,0,0,0,6,0,1,24,7,0,0,0,0,0,0,3,2,0,0,0,2,0,3,0,1,5,0,1,4,1,0,0,3,2,1,1,1,0,0,0,0,1,2,10,1,1,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,4,11,0,4,10,1,2,2,3,2,0,1,2,3,0,3,3,0,0,0,5,1,3,4,1,4,0,2,155,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,3,0,2,0,1,0,0,0,0,0,1,0,1,0,7,5,6,0,0,8,0,0,0,0,0,2,0,1,0,4,2,0,6,1,4,1,0,0,0,0,1,0,3,9,0,1,0,0,2,1,1,6,1,0,1,1,0,0,0,0,0,0,1,0,0
2021-08-09,9,0,0,0,2,1,1,0,0,0,0,93,1,0,0,6,2,1,3,7,0,1,0,6,0,21,0,0,29,3,0,2,0,0,0,0,13,2,5,0,2,2,9,5,0,10,6,2,23,9,1,2,3,5,13,1,1,1,1,0,0,0,2,3,36,1,3,0,2,2,2,0,2,1,0,0,1,0,3,20,0,0,3,4,47,4,13,30,5,1,7,7,2,0,6,20,16,3,12,2,1,0,0,15,3,1,0,7,0,0,0,442,2,1,0,0,0,1,0,27,1,7,2,0,0,4,4,0,1,10,1,11,1,0,1,0,2,0,0,2,1,9,1,0,11,26,0,0,31,0,1,0,4,6,1,0,2,0,13,0,0,14,1,2,9,0,1,9,0,0,2,7,18,0,2,2,1,4,1,4,35,2,0,2,7,0,0,0,0,0,0,5,1,0
2021-08-10,14,1,2,0,2,1,3,3,1,0,0,103,0,0,0,2,0,3,0,1,0,0,3,5,0,20,1,0,54,5,0,1,0,0,0,2,1,0,2,0,1,1,1,1,0,10,4,4,30,16,1,7,2,0,6,1,0,1,0,2,0,2,0,5,25,2,0,0,0,2,0,0,2,0,0,0,1,1,0,24,0,2,0,14,69,2,9,26,1,0,0,14,3,0,8,17,12,3,6,5,0,0,0,10,3,0,0,2,3,0,2,497,0,2,0,0,0,4,0,26,3,5,0,0,9,7,4,0,9,7,0,3,1,0,0,0,1,0,0,1,3,10,0,0,7,18,2,1,15,0,1,0,3,6,2,1,4,2,9,1,0,12,0,0,7,0,2,9,0,0,0,13,13,2,2,4,0,1,2,1,35,1,0,3,6,1,0,1,0,2,0,1,1,0
2021-08-11,1,0,0,0,2,1,3,1,2,0,0,72,0,1,0,2,0,0,4,4,1,0,0,1,0,19,0,1,28,2,0,6,0,0,1,1,2,1,1,0,2,3,2,4,0,6,4,0,24,4,2,4,0,3,9,2,6,1,1,3,0,6,0,2,27,5,1,1,1,0,4,0,1,0,0,0,2,1,2,14,0,0,2,10,69,1,11,21,2,0,1,13,2,0,9,15,21,3,1,1,1,0,0,20,1,0,2,1,3,0,0,677,0,3,1,0,0,1,0,37,0,13,2,0,0,10,3,0,3,13,2,7,0,0,2,0,1,0,0,3,0,12,0,1,6,34,0,0,23,0,1,2,1,1,7,3,2,0,12,0,0,13,1,1,7,0,0,13,0,0,0,8,16,0,4,0,0,9,1,6,20,8,0,0,5,2,0,0,0,2,0,3,1,3
2021-08-12,8,1,0,0,5,0,3,1,0,0,0,85,0,0,1,0,0,3,7,1,2,0,0,0,1,12,0,2,39,2,0,3,2,0,4,2,3,3,0,0,0,4,1,12,2,3,6,0,14,17,2,5,0,4,5,1,1,0,1,0,0,3,0,2,22,2,0,0,1,1,0,0,0,1,0,0,2,0,2,21,0,0,4,5,57,4,8,39,2,1,2,7,1,1,7,21,18,3,10,2,0,0,0,7,7,1,6,3,1,0,3,418,1,3,1,0,0,2,0,7,2,10,0,0,5,4,4,0,0,13,0,3,0,1,2,1,0,0,0,2,0,6,1,0,11,23,3,0,30,0,2,2,5,3,2,0,2,0,10,1,1,9,0,1,5,0,2,9,0,2,0,15,17,4,5,4,0,2,4,7,41,10,0,0,1,0,0,0,0,4,0,0,0,1
2021-08-13,4,1,0,0,1,1,1,0,1,0,0,78,0,0,0,0,0,1,6,5,0,0,0,1,0,13,0,0,18,1,0,1,0,0,0,2,0,0,3,0,1,5,2,2,0,13,6,2,18,5,1,1,1,2,10,1,1,0,0,1,0,2,0,6,20,4,0,0,1,0,2,0,0,0,0,0,0,1,1,19,0,0,2,2,81,2,8,23,3,0,3,14,1,0,7,17,21,6,1,4,0,0,1,9,6,0,1,4,4,0,0,443,1,3,1,0,0,2,0,25,1,3,3,0,2,3,7,0,1,16,2,5,0,0,2,0,0,4,2,3,1,6,1,0,8,23,0,0,24,0,1,1,0,2,2,4,3,0,9,0,0,11,0,0,12,0,0,15,1,0,0,4,18,1,9,1,0,3,3,7,22,30,0,1,3,0,0,0,0,1,1,0,0,9
2021-08-14,5,1,1,0,4,0,1,1,2,0,0,59,1,0,0,5,0,0,2,4,3,0,2,1,1,15,0,0,12,0,0,4,1,0,7,1,3,2,0,0,0,0,0,13,0,0,8,2,19,7,0,2,0,0,5,1,3,0,0,1,2,1,0,1,30,2,0,0,2,2,0,0,1,0,0,0,2,1,0,21,1,0,0,4,31,3,6,18,3,0,3,3,2,1,11,10,6,0,4,3,2,1,1,6,2,2,0,1,0,0,0,332,0,3,3,0,0,1,0,5,1,8,0,0,7,8,0,0,16,9,0,2,0,1,1,0,0,3,0,2,0,5,1,0,10,15,1,0,5,0,2,3,0,3,1,0,1,0,8,0,0,6,1,6,9,0,1,19,5,0,0,6,12,0,7,1,0,4,1,4,21,1,0,0,6,0,0,0,1,1,1,2,0,2
2021-08-15,1,1,2,0,1,0,0,0,0,0,0,15,0,0,0,1,0,2,1,0,0,0,0,0,0,10,0,0,53,1,0,6,0,0,0,0,0,2,0,0,2,1,0,3,1,2,10,1,3,1,1,1,0,0,1,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,2,1,6,0,3,5,0,0,3,1,0,0,3,9,5,0,1,0,0,0,2,8,2,0,1,1,2,0,0,135,0,1,0,1,0,2,0,9,0,1,0,0,0,3,0,0,3,8,1,2,0,1,0,0,0,0,0,0,0,1,0,0,5,7,0,0,7,0,2,0,0,0,0,0,0,0,1,0,0,7,1,0,2,1,0,3,1,0,0,1,5,0,1,0,0,2,3,3,10,0,0,0,0,0,0,0,1,1,0,0,0,0
2021-08-16,5,0,0,0,6,2,1,2,1,0,0,57,0,2,0,2,0,7,4,3,0,0,0,1,2,29,0,2,24,0,0,1,0,1,0,0,6,2,0,0,0,3,0,7,3,2,6,4,45,4,4,6,0,2,13,1,0,2,1,0,0,1,0,4,27,1,0,1,3,0,1,0,1,0,0,0,1,0,1,22,0,1,0,5,76,2,8,31,2,3,2,15,0,0,14,26,10,2,6,1,1,0,1,20,0,1,2,3,4,0,0,550,2,1,0,0,0,1,0,18,3,5,1,0,3,2,10,0,2,12,2,0,1,0,1,0,0,2,0,5,3,9,1,2,19,31,0,3,21,0,1,1,5,3,2,1,5,0,8,0,0,19,4,1,3,3,0,9,5,1,0,9,24,0,4,10,0,5,1,3,35,5,0,1,4,0,0,1,0,2,0,2,0,1
2021-08-17,13,9,0,0,5,1,2,2,1,0,0,92,0,1,0,1,1,1,1,2,0,0,5,1,0,36,0,1,48,0,0,2,0,0,1,0,1,2,0,0,2,13,0,6,0,14,4,6,33,5,0,5,5,0,6,0,8,0,0,2,6,9,0,3,31,4,0,0,2,0,0,0,1,0,0,1,2,0,0,22,1,0,1,5,43,0,6,24,1,0,3,9,1,1,10,14,8,3,5,1,1,0,0,10,12,0,0,5,2,0,1,363,1,4,2,0,0,1,0,37,0,6,1,0,2,7,0,0,0,14,0,7,0,0,0,0,1,2,0,0,0,13,1,0,8,24,0,2,36,0,1,0,3,6,1,0,1,0,4,0,0,15,1,0,5,1,0,10,1,0,0,4,7,2,9,9,0,1,3,1,28,7,0,1,4,1,1,0,0,0,0,1,1,2
2021-08-18,6,0,0,1,2,2,3,3,0,0,0,68,0,1,1,2,0,5,4,3,0,0,1,1,1,11,1,2,26,4,0,2,0,1,1,0,1,1,0,0,0,3,2,4,2,0,4,7,32,7,0,6,6,3,3,2,0,0,0,0,4,2,0,1,34,5,0,1,2,0,2,0,0,0,0,1,1,0,0,13,0,3,1,6,52,1,5,27,2,1,5,8,3,2,9,14,10,0,2,0,0,0,0,15,7,1,0,10,0,0,1,360,0,5,5,1,0,2,0,28,2,2,4,0,8,3,2,0,1,18,1,5,1,1,1,0,0,3,0,2,3,8,1,1,3,31,1,3,40,0,1,3,1,1,2,1,1,0,9,0,0,4,2,3,8,0,1,4,4,0,1,8,15,1,3,1,0,1,6,0,30,5,0,2,2,0,0,1,0,0,0,3,2,3
2021-08-19,5,0,0,0,1,2,1,0,1,0,0,58,0,1,1,1,0,4,5,6,0,0,0,0,0,22,0,0,26,1,1,3,0,0,0,1,0,2,0,0,0,7,0,0,2,3,0,3,20,6,1,5,5,2,5,6,5,0,0,1,2,1,0,1,29,1,0,2,2,0,2,0,2,1,0,0,1,0,0,23,0,0,1,5,49,2,10,17,2,1,3,5,0,1,4,16,6,3,7,6,0,0,1,10,6,0,0,3,3,0,2,414,0,5,2,2,0,1,0,18,0,13,2,0,1,2,2,0,3,8,4,12,0,1,0,1,1,1,1,1,4,3,0,0,3,31,0,0,30,0,3,2,1,0,0,1,3,0,10,0,2,16,1,1,12,0,2,5,5,0,8,4,16,0,4,1,0,4,2,0,35,12,0,1,5,2,0,0,0,0,1,0,2,4
2021-08-20,12,0,0,0,2,1,1,0,0,0,0,55,1,0,0,1,1,2,2,1,1,0,1,0,2,12,0,1,20,5,2,1,0,0,0,1,0,0,0,0,0,1,0,9,1,0,6,2,22,13,1,0,4,1,3,1,2,0,1,1,5,5,0,0,32,2,0,1,0,0,0,0,3,1,0,0,1,0,1,21,0,1,1,3,56,2,8,26,2,1,5,9,2,1,12,12,3,4,3,16,0,0,0,10,6,0,0,3,0,0,2,324,0,3,5,0,0,0,0,25,3,6,9,0,5,0,5,0,3,8,1,7,0,2,2,0,0,2,0,0,1,5,0,0,7,30,0,2,28,0,1,1,0,0,1,0,1,0,5,0,0,15,2,3,7,4,0,11,6,0,0,12,11,2,2,0,0,2,3,2,31,19,0,3,3,0,0,0,0,0,1,2,0,3
2021-08-21,2,1,1,0,1,0,2,0,0,0,0,36,0,1,0,0,0,1,1,1,1,0,0,0,1,16,0,0,14,1,1,5,0,1,0,0,1,2,0,0,0,1,0,3,0,1,6,0,23,3,0,3,0,0,0,0,1,0,0,0,0,0,0,1,19,1,0,1,3,1,0,0,1,1,0,0,0,0,0,8,0,0,0,3,26,4,7,20,3,0,0,8,1,0,9,23,2,0,6,9,0,0,0,7,6,0,1,1,0,0,1,261,0,1,5,0,0,1,0,9,0,4,1,0,1,1,1,0,3,6,1,2,0,0,0,0,1,2,0,2,1,7,0,1,3,23,0,1,22,0,0,0,1,0,0,0,1,0,5,0,0,17,0,0,7,0,0,19,4,1,0,8,11,1,4,3,0,3,1,0,38,1,1,0,3,0,0,1,0,0,0,2,0,0
2021-08-22,0,1,3,0,0,0,0,0,0,0,0,16,0,0,0,0,0,2,2,0,0,0,0,0,0,7,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,3,6,5,0,4,0,1,1,1,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,1,1,1,0,0,0,6,1,0,4,1,0,0,0,1,0,0,0,5,1,0,5,1,1,0,2,133,0,0,1,0,0,0,0,5,1,4,0,0,3,1,3,0,2,4,1,4,0,0,0,0,0,0,0,0,1,0,0,1,6,9,1,0,2,0,0,0,0,0,0,0,2,0,2,0,0,3,0,4,2,0,0,4,0,0,0,0,2,0,2,0,0,1,7,1,9,0,0,0,0,1,0,1,0,0,0,0,0,0
2021-08-23,10,0,1,0,1,1,4,1,0,0,0,68,1,0,0,3,0,3,1,4,3,0,2,0,0,12,0,3,70,2,0,3,0,0,1,0,1,1,1,0,1,3,0,6,0,5,10,1,15,6,0,3,2,2,4,0,6,1,1,0,0,4,1,2,34,2,0,0,1,0,1,0,1,0,0,0,1,1,0,18,0,3,0,1,49,1,4,27,2,1,5,15,3,2,6,13,8,4,4,3,0,0,2,16,5,0,2,0,2,0,1,444,4,1,1,0,0,1,1,10,0,10,1,1,5,6,4,0,0,14,0,3,0,0,4,0,0,5,0,2,1,5,0,1,10,40,1,2,16,0,2,4,0,2,4,0,2,0,14,0,0,8,0,0,2,0,0,13,7,0,0,13,9,3,4,0,0,5,0,6,28,21,0,1,5,0,0,0,0,1,0,0,1,4
2021-08-24,5,0,1,1,2,0,2,0,0,0,0,64,0,1,0,6,0,2,2,2,0,0,2,1,3,26,0,0,76,0,2,4,0,0,0,1,1,0,0,0,2,5,1,4,0,9,11,4,21,7,0,0,0,1,7,0,5,0,0,0,0,2,0,1,25,0,0,1,2,0,0,0,0,2,1,0,2,0,1,27,0,0,2,8,61,0,5,19,1,1,1,10,1,0,9,17,11,0,6,2,0,0,0,6,2,0,1,2,2,0,1,360,1,1,0,0,0,2,0,27,1,7,1,0,5,2,0,1,1,11,1,3,1,0,3,0,0,4,0,0,1,5,0,0,4,24,0,0,30,0,2,1,0,1,0,0,6,0,4,1,0,8,1,1,10,0,2,9,11,2,2,20,19,0,5,3,0,1,0,3,36,9,0,2,3,0,0,0,0,0,2,0,2,2
2021-08-25,2,0,1,0,1,0,1,0,2,0,0,67,2,1,0,1,0,3,2,1,0,0,1,0,1,14,0,1,25,1,0,4,0,0,0,0,2,2,0,0,0,1,0,5,0,10,5,2,17,3,2,1,2,2,9,1,5,0,0,1,0,3,0,1,28,0,0,2,0,0,4,0,4,1,0,0,1,1,0,25,0,4,1,1,46,2,10,26,1,0,0,18,0,0,21,12,4,1,7,5,0,0,0,11,5,0,0,2,4,0,0,353,0,3,0,0,0,2,0,12,1,5,0,0,4,0,1,0,4,5,0,2,0,0,3,0,2,0,0,3,2,4,1,0,3,42,1,2,24,0,1,0,1,2,0,3,0,0,5,0,0,14,1,0,4,0,0,11,6,0,0,4,7,6,6,6,0,8,2,1,31,3,0,1,14,0,0,0,0,0,0,0,1,1
2021-08-26,1,0,1,0,0,2,2,1,0,1,0,31,0,1,7,2,0,5,4,2,1,0,0,2,2,32,0,1,50,3,2,4,0,2,0,0,0,0,0,0,0,0,0,1,0,5,4,2,16,3,0,0,2,0,6,0,0,0,0,0,2,1,0,2,17,2,0,2,0,0,3,0,0,1,0,0,0,1,0,16,0,0,0,4,34,3,2,16,0,0,2,7,0,0,5,22,10,0,8,3,0,0,0,13,3,0,1,3,0,0,0,316,0,3,4,0,0,0,0,18,1,11,4,0,1,2,2,0,2,10,2,3,0,0,3,1,1,3,0,1,0,4,0,0,4,34,1,0,38,0,2,0,2,1,4,0,4,0,7,0,0,10,1,0,6,1,0,10,4,0,0,4,9,1,4,2,0,1,1,0,23,9,0,1,4,0,0,0,0,0,0,1,2,2
2021-08-27,5,0,0,0,0,1,0,0,0,0,0,52,3,0,0,1,0,5,4,2,1,0,0,0,0,4,0,1,48,0,0,3,0,0,1,1,1,1,0,0,0,0,0,3,0,6,5,3,11,6,1,0,2,0,1,0,3,0,0,0,8,1,0,0,19,3,0,1,1,0,1,0,0,0,0,0,0,0,0,24,0,2,0,2,34,0,6,14,0,0,2,9,1,0,11,23,2,0,7,1,1,0,0,6,6,0,2,1,0,0,2,400,0,4,5,0,0,0,0,14,0,2,4,0,1,2,1,0,1,16,0,3,0,0,2,0,0,0,0,0,0,3,0,0,4,25,0,1,21,0,0,1,0,3,2,2,1,0,4,0,0,9,1,0,5,0,2,4,1,0,3,5,2,3,2,4,0,1,2,3,29,17,0,1,0,1,1,0,0,0,0,0,2,2
2021-08-28,6,1,1,0,0,0,3,0,0,0,1,59,1,0,0,7,0,0,1,1,0,0,0,0,0,10,0,0,13,1,0,5,0,0,0,0,0,0,4,0,0,0,0,1,2,4,6,1,16,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,17,4,0,0,3,0,0,0,1,1,0,0,1,0,0,16,0,1,0,0,35,1,3,5,1,1,1,14,0,0,7,13,3,0,2,4,0,0,0,9,7,0,0,1,1,0,0,277,0,0,0,0,0,1,1,7,1,3,2,0,1,2,0,0,1,14,0,4,0,0,0,0,2,1,0,3,3,1,0,1,7,20,0,0,16,0,0,0,0,0,1,2,2,0,8,0,0,4,0,0,7,0,0,3,0,1,2,3,4,0,4,0,0,1,1,3,31,4,0,2,0,0,0,1,0,0,0,1,0,0
2021-08-29,0,0,0,0,0,2,0,0,0,0,0,6,0,1,0,1,0,2,0,0,0,0,0,0,1,4,0,0,3,1,0,2,0,0,0,0,1,1,0,0,0,1,0,0,0,1,2,1,5,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,7,0,0,2,0,0,2,0,1,2,0,0,0,0,0,0,0,0,1,1,7,2,0,3,0,0,0,3,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,138,0,0,0,0,0,0,0,1,3,0,0,0,1,2,0,0,0,1,0,2,0,0,1,0,0,2,0,2,0,0,0,0,0,4,0,1,8,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,3,0,1,0,0,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0,1,0
2021-08-30,2,0,0,0,0,2,3,1,0,0,0,23,2,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,17,1,0,3,0,1,3,0,0,0,0,0,1,0,0,4,0,1,1,0,6,2,0,2,2,0,2,0,0,1,0,0,0,0,0,0,24,1,0,1,0,0,2,0,0,0,0,0,0,1,0,13,0,0,1,1,22,2,1,1,0,0,0,1,0,0,9,5,1,0,2,0,0,0,0,8,2,0,0,0,1,0,0,157,0,0,0,0,0,0,0,14,0,1,2,0,2,3,0,0,0,8,0,1,1,1,0,0,0,2,0,1,4,0,0,0,2,19,1,0,7,0,0,1,0,1,0,0,0,2,3,0,0,5,0,1,3,0,0,5,1,0,0,3,8,0,3,0,0,0,3,0,15,3,0,2,0,0,1,0,0,0,0,0,4,0
2021-08-31,3,0,1,0,0,2,3,0,2,0,0,73,1,0,0,3,0,2,0,2,0,0,0,0,1,6,0,1,23,2,1,8,0,1,2,0,1,0,4,0,1,2,0,2,0,2,14,2,21,4,2,7,3,1,7,0,2,0,0,2,1,1,0,2,44,3,0,1,1,0,0,0,4,1,0,0,1,1,0,24,2,0,1,2,42,3,3,20,0,0,3,4,3,0,22,21,4,0,3,2,0,0,2,7,0,0,0,0,1,0,2,356,0,0,1,0,0,1,0,5,0,24,1,0,2,2,2,0,1,5,0,6,0,0,1,0,0,1,0,2,0,6,0,2,3,23,0,0,19,0,2,0,0,1,0,2,0,0,10,0,0,17,5,0,5,0,0,5,1,0,0,4,3,1,11,2,0,0,1,4,38,5,0,4,1,0,0,1,0,0,0,1,2,4
2021-09-01,3,1,2,0,0,1,0,1,0,0,0,52,1,0,2,1,0,1,0,3,2,0,0,3,0,28,0,0,12,2,0,4,0,1,4,1,1,4,1,0,1,1,1,5,0,2,3,1,18,2,0,1,5,2,5,0,2,0,0,1,0,0,0,0,32,4,1,0,0,0,1,0,1,0,0,0,3,0,0,32,0,0,3,5,37,0,4,19,1,0,2,7,4,3,15,13,6,2,2,1,0,0,0,5,4,0,2,2,6,1,0,342,1,1,1,0,0,0,0,13,0,0,2,0,1,6,0,0,0,7,2,1,0,0,2,1,0,3,0,1,0,5,0,0,5,17,3,0,34,0,2,3,0,0,0,1,4,0,6,0,0,11,0,1,14,2,0,10,0,0,0,5,3,0,5,4,0,0,4,1,32,2,0,0,7,0,0,2,0,3,0,1,0,1
2021-09-02,1,0,3,0,1,3,3,0,0,0,1,48,1,0,3,4,0,7,1,1,0,1,2,0,1,9,0,2,63,0,0,1,0,0,0,1,2,1,0,0,0,0,0,2,0,7,9,5,10,3,0,0,7,0,4,0,0,1,0,4,1,3,0,4,46,0,1,0,1,1,0,0,0,1,0,0,0,0,0,14,0,1,0,4,31,0,4,20,1,0,0,4,1,0,9,18,6,1,12,3,0,0,1,15,6,0,0,3,2,0,0,327,0,0,0,0,0,0,0,11,0,0,3,0,0,8,0,0,0,4,1,6,0,0,2,2,0,1,0,3,0,2,0,0,7,24,1,0,19,0,1,1,2,2,0,0,5,0,10,0,0,10,3,1,9,0,0,4,3,0,0,7,7,0,1,0,0,0,2,3,27,2,0,1,5,0,0,1,0,1,0,0,0,1
2021-09-03,11,0,0,0,0,2,0,0,0,0,0,43,0,0,1,5,0,6,5,0,0,0,0,0,0,7,0,2,28,2,0,3,0,0,0,0,2,1,3,0,0,0,0,0,0,1,3,4,17,6,0,2,2,2,4,0,0,1,2,0,2,2,0,2,37,4,0,0,1,0,1,0,0,0,0,0,0,0,0,16,1,0,6,7,55,3,5,22,2,0,1,7,0,1,9,23,6,2,5,1,3,0,0,8,4,0,0,2,4,0,0,345,0,3,0,0,0,0,1,7,0,2,6,0,0,3,0,0,3,6,0,1,0,0,0,1,0,4,2,1,0,3,0,0,2,15,1,2,35,0,1,3,2,1,1,0,5,1,1,0,0,21,0,0,3,0,0,4,2,0,0,7,5,0,9,2,0,2,0,2,33,7,0,1,3,0,0,0,1,0,0,0,3,3
2021-09-04,10,0,0,0,2,2,0,0,1,0,0,34,2,0,0,2,0,0,0,0,0,0,0,0,0,6,0,1,53,3,0,4,0,0,5,0,0,0,1,0,0,3,0,5,0,6,6,0,18,7,0,1,0,0,3,0,1,0,0,0,3,2,0,0,24,4,0,0,3,0,0,0,1,0,0,1,0,0,1,10,0,1,3,1,40,1,4,20,0,0,1,6,0,2,6,7,3,1,0,2,0,0,0,6,2,0,0,5,7,0,1,340,0,1,0,0,0,0,0,1,0,3,3,0,0,2,0,0,0,4,0,3,1,0,1,2,0,0,0,2,0,0,0,0,5,10,0,0,14,0,0,0,0,2,0,0,0,1,1,0,0,9,3,0,9,1,0,4,0,0,0,4,1,0,10,1,0,1,1,0,39,3,0,5,1,0,0,1,0,0,0,0,0,1
2021-09-05,1,0,1,0,0,0,1,0,0,0,0,22,0,0,0,6,0,0,0,1,0,0,0,0,0,2,0,0,16,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,2,8,3,0,0,0,0,1,0,0,0,0,0,0,2,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,3,1,8,0,1,4,0,0,0,3,0,0,1,3,0,0,1,0,0,0,0,3,0,0,0,1,2,0,0,168,0,3,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,5,0,2,0,0,1,0,0,0,0,0,0,1,0,0,4,3,0,0,4,0,1,0,0,0,0,0,1,1,2,0,0,1,4,1,3,0,0,0,0,0,0,2,0,0,0,0,0,1,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
